utterance_id,speaker_id,speaker_role_raw,utterance,Comment,,Comments,session_id,annotation1,annotator_name1,annotation2,annotator_name2,Diff_annotations
32587,CHI,target_child,oui,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32588,MOT,mother,une grande cheminée là,,,,Theotime/239b.cha,1,clara,1,Lara,
32589,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32590,CHI,target_child,yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32591,CHI,target_child,yyy,,,%act  Tim fouille dans les légos /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32592,MOT,mother,allez,,,%sit  Tim sort des légos et les place sur le tunnel /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32593,MOT,mother,alors faut bien les mettre les premiers parce que si tu commences pas bien,,,%sit  Tim rajoute les autres légos sur les premiers et commence une tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32594,MOT,mother,voilà,,,%sit  Tim retourne vers les légos en choi%sit  d'autres revient au tunnel et les pose sur la tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32595,MOT,mother,wah,,,,Theotime/239b.cha,1,clara,1,Lara,
32596,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32597,CHI,target_child,yyy quoi,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32598,CHI,target_child,yyy yyy,,,,Theotime/239b.cha,MOT,clara,?,Lara,
32599,CHI,target_child,lego,,,%act  Tim fouille dans les légos /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,?,Lara,
32600,CHI,target_child,les légos,,,,Theotime/239b.cha,MOT,clara,?,Lara,
32601,CHI,target_child,ça,,,,Theotime/239b.cha,MOT,clara,?,Lara,
32602,CHI,target_child,ça,,,%act  Tim revient au tunnel avec des légos plein les mains/Theotime/239b.cha,Theotime/239b.cha,MOT,clara,?,Lara,
32603,MOT,mother,alors,,,,Theotime/239b.cha,1,clara,1,Lara,
32604,MOT,mother,quelle couleur celuilà?,,,%sit  Tim essaye d'empiler le jaune sur la tour mais le lego tombe /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32605,CHI,target_child,pas,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32606,MOT,mother,hein,,,,Theotime/239b.cha,1,clara,1,Lara,
32607,CHI,target_child,le jaune,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32608,MOT,mother,mh,,,%sit  Tim ramasse le lego /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32609,MOT,mother,le petit carré jaune,,,%sit  Tim essaye à nouveau de mettre le lego jaune sur la tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32610,MOT,mother,et puis?,,,,Theotime/239b.cha,1,clara,1,Lara,
32611,CHI,target_child,et ça,,,%act  Tim met le vert sur la tour qui tombe /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32612,MOT,mother,oh bah alors,,,,Theotime/239b.cha,1,clara,1,Lara,
32613,MOT,mother,attends,,,%sit  Mot se déplace pour ramasser les parties cassées de la tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32614,CHI,target_child,tombé,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32615,MOT,mother,regarde,,,,Theotime/239b.cha,1,clara,1,Lara,
32616,MOT,mother,oui,,,%sit  Tim remet des légos sur le tunel et Mot pose les morceaux de la tour par dessus /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32617,CHI,target_child,oh,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32618,MOT,mother,allez vas y,,,%sit  Tim pose des légos au sommet de la tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32619,CHI,target_child,l'autre tour,,,%act  Tim va de nouveau fouiller dans les légos /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32620,CHI,target_child,yyy yyy yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32621,CHI,target_child,euh là,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32622,CHI,target_child,encore un,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32623,CHI,target_child,yyy yyy ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32624,CHI,target_child,yyy yyy ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32625,CHI,target_child,yyy yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32626,CHI,target_child,pourquoi,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32627,MOT,mother,y en a plus?,,,,Theotime/239b.cha,1,clara,1,Lara,
32628,CHI,target_child,yyy,,,%com pas sûre pour la consonne /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32629,CHI,target_child,yyy,,,%com  roulé /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32630,MOT,mother,ah c'est que //,,,,Theotime/239b.cha,1,clara,1,Lara,
32631,MOT,mother,si tu en www as trouvé un là,,,,Theotime/239b.cha,1,clara,1,Lara,
32632,CHI,target_child,encore,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32633,CHI,target_child,yyy en a encore ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32634,MOT,mother,viens,,,,Theotime/239b.cha,1,clara,1,Lara,
32635,MOT,mother,ah bah viens mettre celui que tu as trouvé,,,,Theotime/239b.cha,1,clara,1,Lara,
32636,MOT,mother,voilà,,,%sit  Tim revient au tunnel et place le lego sur la tour ce qui la désequilibre et Mot aide Tim à la faire tenir droite /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32637,MOT,mother,voilà wah,,,,Theotime/239b.cha,1,clara,1,Lara,
32638,MOT,mother,elle est haute hein,,,,Theotime/239b.cha,1,clara,1,Lara,
32639,CHI,target_child,elle est haute,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32640,CHI,target_child,,,,,Theotime/239b.cha,,clara,,Lara,
32641,CHI,target_child,www,,,%act  Tim touche la tour pour la faire tomber /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,NA,Lara,
32642,MOT,mother,oh la la la la la la,,,,Theotime/239b.cha,1,clara,1,Lara,
32643,CHI,target_child,yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32644,CHI,target_child,vais les remettre,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32645,MOT,mother,elle s'est renversée,,,%sit  Mot et Tim refont la tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32646,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32647,MOT,mother,ah,,,,Theotime/239b.cha,1,clara,1,Lara,
32648,MOT,mother,tu es sûr qu'y en a plus?,,,%sit  Tim fait retomber la tour intentionnellement /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32649,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32650,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32651,MOT,mother,il y a beaucoup de vent hein,,,,Theotime/239b.cha,1,clara,1,Lara,
32652,CHI,target_child,yyy yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32653,CHI,target_child,a beaucoup vent là,,,%sit  Tim ramasse les morceaux de la tour /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32654,MOT,mother,et oui hein,,,,Theotime/239b.cha,1,clara,1,Lara,
32655,MOT,mother,ça tient //,,,,Theotime/239b.cha,1,clara,1,Lara,
32656,MOT,mother,ces grosses cheminées hein c'est pas solide,,,%sit  Tim reconstruit la tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32657,CHI,target_child,solide,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32658,CHI,target_child,elle est longue,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32659,MOT,mother,elle est haute,,,,Theotime/239b.cha,1,clara,1,Lara,
32660,MOT,mother,pas ouh longue,,,,Theotime/239b.cha,1,clara,1,Lara,
32661,MOT,mother,elle est haute,,,,Theotime/239b.cha,1,clara,1,Lara,
32662,CHI,target_child,elle est longue,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32663,CHI,target_child,elle est pas longue là,,,%sit  Tim fait donne un coup dans la tour et la fait tomber la mère de Tim parle à Ame /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32664,CHI,target_child,,,,%sit  la mère de Tim parle à Ame /Theotime/239b.cha,Theotime/239b.cha,,clara,,Lara,
32665,MOT,mother,qui c'est ça ? xxx,,,,Theotime/239b.cha,SIS,c,,,
32666,CHI,target_child,bon attends xxx,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32667,CHI,target_child,ah,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32668,MOT,mother,et qu'estce //?,,,,Theotime/239b.cha,1,clara,1,Lara,
32669,MOT,mother,tu pourrais mettre quelque chose dessus encore à bas?,,,%act  Mot montre le sommet de la tour /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32670,MOT,mother,il y a pas quelque chose que tu peux mettre?,,,,Theotime/239b.cha,1,clara,1,Lara,
32671,CHI,target_child,yyy ça,,,%act  Tim se lève et va vers le lit pour aller chercher une grosse voiture qu'il se met à pousser /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32672,CHI,target_child,non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32673,CHI,target_child,non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32674,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32675,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32676,CHI,target_child,yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32677,MOT,mother,qu'estce que c'est ça?,,,,Theotime/239b.cha,1,clara,1,Lara,
32678,CHI,target_child,un pompier,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32679,MOT,mother,camion de pompiers?,,,,Theotime/239b.cha,1,clara,1,Lara,
32680,MOT,mother,qui fait quoi encore?,,,%sit  Tim s'assoie et appuie sur un bouton pour faire fonctionner la sonnerie /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32681,MOT,mother,xxx,,,,Theotime/239b.cha,1,clara,1,Lara,
32682,MOT,mother,et puis regarde,,,,Theotime/239b.cha,1,clara,1,Lara,
32683,MOT,mother,il y a quelque chose qui fait moins de bruit,,,%sit  Mot approche la voiture du visage Tim /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32684,CHI,target_child,yyy est comment,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32685,CHI,target_child,est comment,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32686,MOT,mother,il marche plus bien lui,,,,Theotime/239b.cha,1,clara,1,Lara,
32687,MOT,mother,xxx xxx que ça fait xxx bruit,,,,Theotime/239b.cha,1,clara,1,Lara,
32688,CHI,target_child,non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32689,CHI,target_child,non,,,%act  Tim se lève et rejoint Mot pour essayer de prendre la voiture /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32690,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32691,CHI,target_child,non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32692,CHI,target_child,yyy est yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32693,CHI,target_child,c'est pas comme ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32694,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32695,CHI,target_child,non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32696,CHI,target_child,pas comme ça,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32697,MOT,mother,c'est pas comme ça?,,,,Theotime/239b.cha,1,clara,1,Lara,
32698,MOT,mother,xxx,,,,Theotime/239b.cha,1,clara,1,Lara,
32699,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32700,CHI,target_child,oh,,,%act  Tim s'acroupit prend la voiture appuie sur le bouton de la lumière et colle son visage contre lumière /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32701,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32702,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32703,MOT,mother,rouge,,,%act  Mot appuie sur un bouton et la lumière devient rouge /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32704,MOT,mother,la lumière elle est //?,,,,Theotime/239b.cha,1,clara,1,Lara,
32705,CHI,target_child,rouge,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32706,MOT,mother,la lumière elle est //?,,,,Theotime/239b.cha,1,clara,1,Lara,
32707,MOT,mother,blanche,,,%act  Mot rappuie sur le bouton et la lumière devient blanche /Theotime/239b.cha,Theotime/239b.cha,1,clara,MOT,Lara,DIFFER
32708,MOT,mother,et là?,,,%sit  Mot change la lumière blanche en lumière verte /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32709,CHI,target_child,yyy est vert,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32710,MOT,mother,et ouais,,,,Theotime/239b.cha,1,clara,1,Lara,
32711,MOT,mother,et là?,,,,Theotime/239b.cha,1,clara,1,Lara,
32712,MOT,mother,c'est bah c'est,,,%act  Mot change la couleur de la lumière /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32713,CHI,target_child,rouge,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32714,MOT,mother,bah ouais,,,,Theotime/239b.cha,1,clara,1,Lara,
32715,MOT,mother,c'est rouge,,,,Theotime/239b.cha,1,clara,1,Lara,
32716,MOT,mother,tu vois,,,%sit  Tim change le couleur de la lumière /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32717,CHI,target_child,yyy quoi,,,%act  change tour à tour la couleur de la lumière /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32718,CHI,target_child,oh,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32719,MOT,mother,qu'estce qu'il se passe?,,,,Theotime/239b.cha,1,clara,1,Lara,
32720,MOT,mother,ah ça y est,,,,Theotime/239b.cha,1,clara,1,Lara,
32721,MOT,mother,c'est rallumé,,,,Theotime/239b.cha,1,clara,1,Lara,
32722,CHI,target_child,,,,%sit  Tim colle la lumière contre son visage /Theotime/239b.cha,Theotime/239b.cha,,clara,,Lara,
32723,MOT,mother,tu es chaud toi,,,%sit  Mot caresse les cheveux de Tim /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32724,CHI,target_child,xxx,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32725,MOT,mother,www,,,,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32726,MOT,mother,c'est mon www anniversaire www?,,,,Theotime/239b.cha,SIS,clara,,Lara,
32727,MOT,mother,oh merci,,,%sit  Mot prend le gâteau dans ses mains /Theotime/239b.cha,Theotime/239b.cha,SIS,clara,,Lara,
32728,CHI,target_child,anniversaire moi,,,,Theotime/239b.cha,SELF,clara,MOT,Lara,
32729,MOT,mother,ah bon?,,,,Theotime/239b.cha,1,clara,1,Lara,
32730,SIS,sister,je vais avoir six www ans,,,%sit  Tim se lève et prend le gâteau des mains de Mot /Theotime/239b.cha,Theotime/239b.cha,?,clara,?,Lara,
32731,CHI,target_child,xxx,,,,Theotime/239b.cha,NA,clara,?,Lara,
32732,MOT,mother,six www ans,,,,Theotime/239b.cha,1,clara,1,Lara,
32733,MOT,mother,ouais,,,%sit  Mot regarde la caméra /Theotime/239b.cha,Theotime/239b.cha,1,clara,1,Lara,
32734,CHI,target_child,ans,,,,Theotime/239b.cha,MOT,clara,?,Lara,
32735,MOT,mother,six ans oh la la la la,,,%sit  Tim se rassoie et pose le gâteau par terre /Theotime/239b.cha,Theotime/239b.cha,1,clara,?,Lara,DIFFER
32736,CHI,target_child,ai yyy,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32737,CHI,target_child,et non,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32738,CHI,target_child,ai dix www ans moi,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32739,MOT,mother,bon,,,,Theotime/239b.cha,1,clara,1,Lara,
32740,MOT,mother,tu as six www ans?,,,,Theotime/239b.cha,1,clara,1,Lara,
32741,CHI,target_child,www,,,,Theotime/239b.cha,MOT,clara,NA,Lara,
32742,SIS,sister,et oui mais xxx,,,%sit  Mot s'accroupie et Ame passe derrière Tim /Theotime/239b.cha,Theotime/239b.cha,MOT,clara,MOT,Lara,
32743,MOT,mother,ouais,,,,Theotime/239b.cha,?,clara,?,Lara,
32744,CHI,target_child,www,,,,Theotime/239b.cha,NA,clara,NA,Lara,
32745,SIS,sister,xxx,,,,Theotime/239b.cha,NA,clara,?,Lara,DIFFER
32746,MOT,mother,tu souffles?,,,,Theotime/239b.cha,1,clara,1,Lara,
32747,CHI,target_child,yyy manger le gâteau moi,,,,Theotime/239b.cha,MOT,clara,MOT,Lara,
32748,MOT,mother,www,,,%com fin de THE27b 52,Theotime/239b.cha,1,clara,NA,Lara,DIFFER
32749,MOT,mother,comme ça,,,%sit  essais pour la caméra /Theotime/2324a.cha,Theotime/2324a.cha,1,clara,1,Lara,
32750,CHI,target_child,non,,,,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32751,MOT,mother,non?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32752,MOT,mother,non?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32753,MOT,mother,on le jette alors,,,,Theotime/2324a.cha,1,clara,1,Lara,
32754,CHI,target_child,oui,,,,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32755,MOT,mother,www,,,%sit  Tim regarde la caméra 163522484/Theotime/2324a.cha,Theotime/2324a.cha,1,clara,NA,Lara,DIFFER
32756,CHI,target_child,www,,,%act  Tim sort de la cuisine/Theotime/2324a.cha,Theotime/2324a.cha,MOT,clara,NA,Lara,
32757,SIS,sister,Tim tu veux que je t'accroche ton train?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32758,CHI,target_child,oui,,,,Theotime/2324a.cha,SIS,clara,SIS,Lara,
32759,MOT,mother,xxx,,,,Theotime/2324a.cha,SIS,c,,,
32760,SIS,sister,d'accord,,,,Theotime/2324a.cha,MOT,c,,,
32761,MOT,mother,après t'iras choisir tes chaussettes toi,,,,Theotime/2324a.cha,SIS,c,,,
32762,SIS,sister,xxx,,,,Theotime/2324a.cha,MOT,c,,,
32763,MOT,mother,xxx,,,,Theotime/2324a.cha,SIS,c,,,
32764,MOT,mother,Amé,,,%sit  le son ne marche pas correctement ici discussion entre Amé et sa mère 322317713/Theotime/2324a.cha,Theotime/2324a.cha,SIS,clara,SIS,Lara,
32765,MOT,mother,bon ça va,,,,Theotime/2324a.cha,SIS,c,,,
32766,SIS,sister,xxx,,,,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32767,CHI,target_child,xxx,,,%act  Tim joue avec sa soeur /Theotime/2324a.cha,Theotime/2324a.cha,NA,clara,?,Lara,
32768,MOT,mother,je refais chauffer de l'eau je m'excuse,,,,Theotime/2324a.cha,INV,c,,,
32769,MOT,mother,je peux t'emprunter la javel le chlore,,,,Theotime/2324a.cha,INV,c,,,
32770,CHI,target_child,oh oh yyy ah ah ah ah,,,,Theotime/2324a.cha,?,clara,?,Lara,
32771,CHI,target_child,yyy pas belle,,,,Theotime/2324a.cha,?,clara,SIS,Lara,
32772,SIS,sister,xxx Tim xxx,,,,Theotime/2324a.cha,1,clara,1,Lara,
32773,MOT,mother,bon on va aller dans la chambre de Tim parce que sinon je crois qu'elle va pas y arriver là,,,,Theotime/2324a.cha,1,clara,?,Lara,DIFFER
32774,MOT,mother,vous www allez parler tous les /,,,,Theotime/2324a.cha,1,clara,1,Lara,
32775,MOT,mother,il va y avoir cinquante personnes qui vont parler,,,,Theotime/2324a.cha,1,clara,1,Lara,
32776,MOT,mother,hein?,,,%sit  Ame et sa mère parlent Tim ramasse son train 12811814843/Theotime/2324a.cha,Theotime/2324a.cha,1,clara,1,Lara,
32777,MOT,mother,toi Ame tu dessines ? ,,,,Theotime/2324a.cha,SIS,c,,,
32778,SIS,sister,xxx,,,,Theotime/2324a.cha,MOT,c,,,
32779,MOT,mother,tu veux faire quoi ? ,,,,Theotime/2324a.cha,SIS,c,,,
32780,MOT,mother,oui mais après ,,,,Theotime/2324a.cha,SIS,c,,,
32781,SIS,sister,xxx,,,,Theotime/2324a.cha,MOT,c,,,
32782,MOT,mother,je te sors des feuilles ? ,,,,Theotime/2324a.cha,SIS,c,,,
32783,SIS,sister,non,,,,Theotime/2324a.cha,MOT,c,,,
32784,SIS,sister,xxx cassette,,,,Theotime/2324a.cha,MOT,c,,,
32785,MOT,mother,oui mais tu vas choisir ta cassette après,,,,Theotime/2324a.cha,SIS,c,,,
32786,CHI,target_child,yyy aller dans ma chambre,,,%act  Tim va vers sa chambre /Theotime/2324a.cha,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32787,MOT,mother,www bon,,,,Theotime/2324a.cha,1,clara,1,Lara,
32788,MOT,mother,allez,,,,Theotime/2324a.cha,1,clara,1,Lara,
32789,MOT,mother,euh on va faire euh visiter hein //,,,,Theotime/2324a.cha,1,clara,1,Lara,
32790,MOT,mother,on va fermer les fenêtres,,,,Theotime/2324a.cha,1,clara,1,Lara,
32791,MOT,mother,hein?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32792,MOT,mother,on va fermer les fenêtres Tim?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32793,MOT,mother,parce que sinon //,,,,Theotime/2324a.cha,1,clara,1,Lara,
32794,MOT,mother,et puis alors il y a un bazar non,,,,Theotime/2324a.cha,1,clara,1,Lara,
32795,MOT,mother,elle va pas arriver à marcher dans la //,,,,Theotime/2324a.cha,1,clara,1,Lara,
32796,MOT,mother,non,,,,Theotime/2324a.cha,1,clara,1,Lara,
32797,MOT,mother,il y a trop de bruit,,,,Theotime/2324a.cha,1,clara,1,Lara,
32798,CHI,target_child,ah,,,%act  Tim regarde son train /Theotime/2324a.cha,Theotime/2324a.cha,SELF,clara,MOT,Lara,
32799,MOT,mother,alors,,,%sit  discussion entre Emi et la mère de Tim 212797229153/Theotime/2324a.cha,Theotime/2324a.cha,?,clara,?,Lara,
32800,MOT,mother,général il commence à se mettre plutôt de ce côté là pour éviter le contre-jour je crois,,,,Theotime/2324a.cha,INV,c,,,
32801,INV,investigator,d'accord,,,,Theotime/2324a.cha,MOT,c,,,
32802,MOT,mother,mais par contre fais un peu de place pour accéder au pont,,,,Theotime/2324a.cha,INV,c,,,
32803,INV,investigator,xxx,,,,Theotime/2324a.cha,MOT,c,,,
32804,MOT,mother,merci,,,,Theotime/2324a.cha,INV,c,,,
32805,INV,investigator,oup,,,,Theotime/2324a.cha,?,clara,1,Lara,DIFFER
32806,CHI,target_child,yyy ah yyy,,,,Theotime/2324a.cha,MOT,clara,?,Lara,
32807,CHI,target_child,yyy,,,,Theotime/2324a.cha,MOT,clara,?,Lara,
32808,MOT,mother,mais un,,,,Theotime/2324a.cha,1,clara,1,Lara,
32809,MOT,mother,et ça là?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32810,MOT,mother,qu'estce que t'as fais Tim?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32811,MOT,mother,t'as tout déchiré ça là?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32812,CHI,target_child,yyy yyy veux pas ça,,,,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32813,MOT,mother,oui mais c'est pour les les parents ça,,,,Theotime/2324a.cha,1,clara,1,Lara,
32814,CHI,target_child,je veux pas ça,,,,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32815,MOT,mother,ah ben oui mais moi ça peut m'intéresser peutêtre,,,,Theotime/2324a.cha,1,clara,1,Lara,
32816,CHI,target_child,non veux pas yyy xxx pas ça yyy,,,,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32817,MOT,mother,bon ça d'accord,,,,Theotime/2324a.cha,1,clara,1,Lara,
32818,CHI,target_child,yyy,,,,Theotime/2324a.cha,MOT,clara,MOT,Lara,
32819,MOT,mother,c'est de la publicité,,,,Theotime/2324a.cha,1,clara,1,Lara,
32820,MOT,mother,ça se jette,,,,Theotime/2324a.cha,1,clara,1,Lara,
32821,MOT,mother,mais hein il y a des choses euh,,,,Theotime/2324a.cha,1,clara,1,Lara,
32822,MOT,mother,faut pas déchirer n' importe quoi non plus hein,,,%sit  la mère de Tim lui ramasse la feuille qu'il a entre les mains/Theotime/2324a.cha,Theotime/2324a.cha,1,clara,1,Lara,
32823,MOT,mother,de jus de fruit?,,,,Theotime/2324a.cha,1,clara,1,Lara,
32824,MOT,mother,non bon pas grandchose,,,,Theotime/2324a.cha,1,clara,1,Lara,
32825,MOT,mother,bon,,,,Theotime/2324a.cha,1,clara,1,Lara,
32826,CHI,target_child,on roule train,,,%act  Tim s'amuse à faire rouler un wagon de son train /Theotime/2324a.cha,Theotime/2324a.cha,SELF,clara,MOT,Lara,
32827,CHI,target_child,mon train,,,,Theotime/2324a.cha,SELF,clara,MOT,Lara,
32828,CHI,target_child,,,,,Theotime/2324a.cha,,clara,,Lara,
32829,CHI,target_child,ah yyy yyy yyy yyy yyy,,,,Theotime/2324a.cha,SELF,clara,?,Lara,
