utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
31543	MOT	mother	où ils sont les roseaux?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31545	MOT	mother	oui ce sont les plantes qui poussent comme ça dans l'eau				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31546	MOT	mother	quand tout à coup				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31547	MOT	mother	tout à coup qu'estce qu'il y a				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31548	MOT	mother	Tchoupidououh@o				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31549	MOT	mother	sur le toit de la vieille étable Hector le hibou se réveille				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31550	MOT	mother	il secoue ses www tonitruant				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31551	MOT	mother	mhm oh la la regarde qui s'est réveillé?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31553	MOT	mother	www meugle maman vache				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31554	MOT	mother	chut pas si fort Hector				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31555	MOT	mother	mes veaux ont besoin de repos				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31556	MOT	mother	qui c'est que ça a réveillé encore?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31558	MOT	mother	qui est réveillé làhaut?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31561	MOT	mother	les www oiseaux				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31562	MOT	mother	bah les petites souris elles www étaient déjà réveillées alors bon				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31563	MOT	mother	elles dormaient pas elles				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31564	MOT	mother	oh regarde ça				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31565	MOT	mother	qu'estce que c'est ça?			%act  elle montre une image/Theotime/2111a.cha	Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31567	MOT	mother	une araignée				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31570	MOT	mother	c'est une chanson que tu as apprise à la crèche ça?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31572	MOT	mother	ma cousine l'araignée?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31574	MOT	mother	non?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31575	MOT	mother	c'est ça?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31576	MOT	mother	je connais pas cette chanson				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31578	MOT	mother	la coquine ah oui parce que la cousine ça me parais //				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31579	MOT	mother	la coquine?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31581	MOT	mother	l'araignée puis on fait dans sa main comme ça?			%act  elle fait le même geste que Tim/Theotime/2111a.cha	Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31584	MOT	mother	ah bon				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31585	MOT	mother	ça a l'air chouette comme chanson ça				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31586	MOT	mother	alors Hector fait un www effort de sa voix la plus douce il chante à nouveau				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31587	MOT	mother	Tchoupidououhouh@o				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31588	MOT	mother	cot@o cot@o cot@o codette@o caquette@o maman poule				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31589	MOT	mother	chut pas si fort Hector				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31590	MOT	mother	mes poussins ont école demain				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31592	MOT	mother	ah ce sont les canetons ça				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31594	MOT	mother	où ça?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31596	MOT	mother	oui				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31598	MOT	mother	oui				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31600	MOT	mother	tu vois là il est au bord de la mare				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31601	MOT	mother	ça c'est la mare				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31602	MOT	mother	et puis qu'estce qu'il regarde?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31603	MOT	mother	et euh				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31605	MOT	mother	oui encore encore				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31607	MOT	mother	combien y en a des grenouilles?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31609	MOT	mother	combien y en a des grenouilles?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31611	MOT	mother	six trois six trois?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31613	MOT	mother	regarde une deux				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31616	MOT	mother	deux grenouilles				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31617	MOT	mother	et des souris y en a combien?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31619	MOT	mother	ah ce sont les lapins ça				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31620	MOT	mother	les souris				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31621	MOT	mother	www				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31623	MOT	mother	où estce qu'elles sont les souris?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31625	MOT	mother	oui et les souris elles sont où?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31626	MOT	mother	il y a des souris				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31628	MOT	mother	faut les chercher				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31630	MOT	mother	regarde bien				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31633	MOT	mother	tu cherches ou tu fais semblant?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31634	MOT	mother	elles sont là				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31635	MOT	mother	regarde				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31636	MOT	mother	y en a combien?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31639	MOT	mother	tu sais me dire combien y en a?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31642	MOT	mother	une deux				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31643	MOT	mother	deux souris				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31645	MOT	mother	alors Hector mumure murmure encore une fois d'une voix la plus petite qui soit Tchoupidououh@o				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31646	MOT	mother	mais coin cancane maman canne				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31647	MOT	mother	chut pas si fort Hector				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31648	MOT	mother	pour mes canetons baisse d'un ton				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31651	MOT	mother	ah excuse moi coin coin il faut faire			%act  elle se bouche le nez/Theotime/2111a.cha	Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31654	MOT	mother	oh ça les www a pas vraiment réveillés tu vois				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31655	MOT	mother	ils www yeux là				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31656	MOT	mother	enfin bon xxx			%sit  MOT tourne la page/Theotime/2111a.cha	Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31657	MOT	mother	Hector soupire désolé et s'envole jusqu'au vieux				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31658	MOT	mother	chêne				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31659	MOT	mother	c'est l'arbre			%act  elle montre l'arbre sur le livre/Theotime/2111a.cha	Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31660	MOT	mother	c'est www arbre				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31661	MOT	mother	là il se pose sans www un bruit				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31662	MOT	mother	tu vois sur la branche là				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31664	MOT	mother	il y a du soleil?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31665	MOT	mother	où c'est qu'il y a du soleil?				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31666	MOT	mother	c'est la nuit hein				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31667	MOT	mother	il y a pas de soleil				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31669	MOT	mother	il y a la lune peut-être mais				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31670	MOT	mother	là il se pose sans www un bruit tandis que vache /				Theotime/2111a.cha	1	clara				Theotime	mother	Keychild	CDS
31672	MOT	mother	il est tard oui				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31673	MOT	mother	vaches poules www et canards se rendorment dans le noir				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31674	MOT	mother	tout le monde ça y est				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31675	MOT	mother	tout www est calme à nouveau				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31676	MOT	mother	mais quelle est cette ombre sombre qui rôde et rampe à ras de terre vers la ferme du bout du bois				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31678	MOT	mother	qui estce?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31680	MOT	mother	ça c'est quoi?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31685	MOT	mother	oh oui bouchon				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31686	MOT	mother	c'est qui lui?			%act  elle montre le livre/Theotime/2111a.cha	Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31688	MOT	mother	c'est le				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31690	MOT	mother	oui le renard qui arrive				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31691	MOT	mother	c'est roublard le rusé renard				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31692	MOT	mother	regarde ses www yeux comme il a l'air malin et rusé				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31693	MOT	mother	ouille ouille ouille il prépare un mauvais coup lui hein				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31694	MOT	mother	qui vient dérober son repas du soir				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31695	MOT	mother	qu'estce qu'il va aller attraper?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31697	MOT	mother	qu'estce qu'il veut attraper le renard?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31699	MOT	mother	si tu veux un mouchoir tu me le dis				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31701	MOT	mother	ça				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31702	MOT	mother	qu'estce que c'est?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31704	MOT	mother	qu'estce qu'il mange le renard?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31706	MOT	mother	www il s'approche à pas feutrés				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31707	MOT	mother	tu vois tout doucement				Theotime/2111a.cha	1	clara		Lara		Theotime	mother	Keychild	CDS
31708	MOT	mother	passe devant la mare longe l'étable				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31710	MOT	mother	la mare l'étable				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31712	MOT	mother	www				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31713	MOT	mother	c'est un renard				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31714	MOT	mother	et s'arrête pile poil				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31715	MOT	mother	aïe aïe aïe aïe aïe			%sit  Tim fait semblant de manger le renard il s'approche du livre et ouvre grand la bouche/Theotime/2111a.cha	Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31716	MOT	mother	devant le logis des volailles				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31718	MOT	mother	ouh la la regarde il sort déjà la langue				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31719	MOT	mother	il se lèche les babines				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31721	MOT	mother	www Hector doit faire quelque chose				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31722	MOT	mother	et vite il bat des www ailes aussi fort qu'il peut				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31723	MOT	mother	regarde				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31724	MOT	mother	là il en perd des plumes tellement				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31725	MOT	mother	il bat fort des www ailes				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31726	MOT	mother	regarde il perd des plumes				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31728	MOT	mother	regarde il est là aïe aïe aïe aïe				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31730	MOT	mother	et Tchoupidououh@o tout le temps debout				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31731	MOT	mother	eh oui faut que tout le temps se réveille				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31732	MOT	mother	il hulule si fort qu'il réveille maman vache qui se met www à meugler				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31733	MOT	mother	comment elle fait la vache quand www elle meugle?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31735	MOT	mother	elle fait comment?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31737	MOT	mother	meuh				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31739	MOT	mother	plus fort vas y				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31742	MOT	mother	pas si fort Tim				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31743	MOT	mother	il hulule si fort qu'il réveille maman poule qui se met à caqueter				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31744	MOT	mother	comment elle fait?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31746	MOT	mother	cot@o cot@o cot@o codette@o				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31747	MOT	mother	ouh la la la la pour faire peur au renard il hulule si fort qu'il réveille maman canne qui se met www à cancaner				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31748	MOT	mother	comment elle fait?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31750	MOT	mother	comment elle fait?				Theotime/2111a.cha	1	clara		Lara		Theotime	mother	Keychild	CDS
31751	MOT	mother	le canard				Theotime/2111a.cha	1	clara		Lara		Theotime	mother	Keychild	CDS
31754	MOT	mother	comment il fait?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31756	MOT	mother	www				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31757	MOT	mother	plus fort				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31759	MOT	mother	www				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31761	MOT	mother	alors roublard /				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31763	MOT	mother	mais tu arrêtes de toucher ça				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31765	MOT	mother	voyou				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31766	MOT	mother	arrête				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31767	MOT	mother	alors roublard tu vois épouvanté /			%sit  Tim touche de nouveau au micro/Theotime/2111a.cha	Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31768	MOT	mother	arrête de toucher				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31769	MOT	mother	Tim j'arrête l'histoire				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31770	MOT	mother	je lis plus l'histoire si tu touches à ça				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31772	MOT	mother	si tu touches  au micro je touche plus je lis plus l'histoire				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31774	MOT	mother	arrête hein			%sit  MOT replace le micro/Theotime/2111a.cha	Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31776	MOT	mother	si tu touches je lis plus l'histoire si tu touches au micro hein				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31778	MOT	mother	bon				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31779	MOT	mother	alors roublard épouvanté par tous ces cris				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31781	MOT	mother	tu vois il a très peur très très peur				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31782	MOT	mother	il est épouvanté				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31783	MOT	mother	il s'enfuit à toutes pattes tout www au bout du bout du bois				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31784	MOT	mother	et voilà				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31786	MOT	mother	oh oui il lui ont fait tous peur en criant				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31788	MOT	mother	depuis ce jour Hector le héros de la ferme ne gêne plus personne				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31789	MOT	mother	quand il pousse son				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31791	MOT	mother	oui je sais oui				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31792	MOT	mother	quand www il pousse son Tchoupidououh@o				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31793	MOT	mother	enfin s'il ne chante pas trop fort				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31794	MOT	mother	hein quand même				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31795	MOT	mother	n'estce pas Hector?				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31796	MOT	mother	ah ils sont tous là				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31798	MOT	mother	oui				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31801	MOT	mother	voilà il y en a deux				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
31804	MOT	mother	oui				Theotime/2111a.cha	1	clara	1	Lara		Theotime	mother	Keychild	CDS
